identity_line_item_id,bill_billing_period_start_date,line_item_usage_account_id,product_product_name,line_item_usage_type,pricing_public_on_demand_cost,line_item_usage_start_date,line_item_usage_end_date
li-1668241,2025-07-01,475369667059,AmazonS3,TimedStorage-S3,4.464,2025-07-06T17:00Z,2025-07-06T18:00Z
li-9524929,2025-06-01,316277144418,AmazonEC2,TimedStorage-S3,2.620,2025-06-26T17:00Z,2025-06-26T18:00Z
li-2648122,2025-07-01,184422572705,AmazonS3,TimedStorage-S3,5.433,2025-07-05T14:00Z,2025-07-05T15:00Z
li-3896013,2025-06-01,210844672866,AmazonEC2,TimedStorage-S3,7.861,2025-06-19T11:00Z,2025-06-19T12:00Z
li-5948199,2025-06-01,625150341689,AmazonRDS,InstanceUsage:rds.t3.medium,5.351,2025-06-19T18:00Z,2025-06-19T19:00Z
li-2208930,2025-06-01,813111213665,AmazonS3,TimedStorage-S3,4.277,2025-06-29T04:00Z,2025-06-29T05:00Z
li-9269819,2025-07-01,838702249633,AmazonS3,InstanceUsage:rds.t3.medium,1.794,2025-07-17T12:00Z,2025-07-17T13:00Z
li-3408810,2025-06-01,497022228807,AmazonEC2,InstanceUsage:rds.t3.medium,9.634,2025-06-29T20:00Z,2025-06-29T21:00Z
li-4857008,2025-06-01,760475631942,AmazonEC2,InstanceUsage:rds.t3.medium,6.843,2025-06-20T09:00Z,2025-06-20T10:00Z
li-3370021,2025-07-01,326187831756,AmazonRDS,InstanceUsage:rds.t3.medium,5.758,2025-07-04T20:00Z,2025-07-04T21:00Z
li-9849359,2025-06-01,821215842743,AmazonS3,InstanceUsage:rds.t3.medium,7.427,2025-06-25T09:00Z,2025-06-25T10:00Z
li-7936359,2025-07-01,995806424787,AmazonS3,InstanceUsage:rds.t3.medium,2.352,2025-07-03T11:00Z,2025-07-03T12:00Z
li-3496232,2025-06-01,492880269311,AmazonS3,BoxUsage:m6i.xlarge,3.528,2025-06-25T05:00Z,2025-06-25T06:00Z
li-1278947,2025-06-01,236840025807,AmazonEC2,InstanceUsage:rds.t3.medium,2.160,2025-06-25T08:00Z,2025-06-25T09:00Z
li-1560914,2025-07-01,660882426687,AmazonS3,TimedStorage-S3,8.719,2025-07-06T10:00Z,2025-07-06T11:00Z
li-7841795,2025-06-01,934825546287,AmazonRDS,BoxUsage:m6i.xlarge,4.188,2025-06-20T04:00Z,2025-06-20T05:00Z
li-1302988,2025-06-01,642002605444,AmazonEC2,InstanceUsage:rds.t3.medium,4.717,2025-06-24T17:00Z,2025-06-24T18:00Z
li-5781446,2025-07-01,167640377794,AmazonRDS,TimedStorage-S3,0.684,2025-07-01T01:00Z,2025-07-01T02:00Z
li-3536870,2025-06-01,257652487191,AmazonS3,InstanceUsage:rds.t3.medium,9.600,2025-06-26T09:00Z,2025-06-26T10:00Z
li-5104023,2025-06-01,589750742240,AmazonEC2,BoxUsage:m6i.xlarge,6.927,2025-06-27T14:00Z,2025-06-27T15:00Z
li-9228024,2025-07-01,740098154591,AmazonRDS,BoxUsage:m6i.xlarge,5.296,2025-07-01T02:00Z,2025-07-01T03:00Z
li-8688689,2025-07-01,745389787629,AmazonS3,TimedStorage-S3,6.925,2025-07-17T06:00Z,2025-07-17T07:00Z
li-4687835,2025-07-01,644971057750,AmazonEC2,TimedStorage-S3,6.278,2025-07-11T04:00Z,2025-07-11T05:00Z
li-8778514,2025-06-01,673235777251,AmazonS3,BoxUsage:m6i.xlarge,5.061,2025-06-25T21:00Z,2025-06-25T22:00Z
li-2304697,2025-06-01,421351520117,AmazonEC2,TimedStorage-S3,2.371,2025-06-24T05:00Z,2025-06-24T06:00Z
li-2912787,2025-06-01,426544022481,AmazonEC2,BoxUsage:m6i.xlarge,1.431,2025-06-23T17:00Z,2025-06-23T18:00Z
li-5713437,2025-07-01,246659217813,AmazonS3,BoxUsage:m6i.xlarge,5.890,2025-07-01T08:00Z,2025-07-01T09:00Z
li-6418672,2025-07-01,163987471145,AmazonS3,InstanceUsage:rds.t3.medium,1.341,2025-07-02T02:00Z,2025-07-02T03:00Z
li-3519144,2025-06-01,326819419652,AmazonS3,TimedStorage-S3,0.944,2025-06-24T01:00Z,2025-06-24T02:00Z
li-3375624,2025-06-01,839364035043,AmazonRDS,TimedStorage-S3,9.185,2025-06-22T04:00Z,2025-06-22T05:00Z
li-6514130,2025-07-01,549172746907,AmazonRDS,TimedStorage-S3,1.017,2025-07-12T03:00Z,2025-07-12T04:00Z
li-5077411,2025-07-01,213983683481,AmazonEC2,TimedStorage-S3,9.700,2025-07-01T12:00Z,2025-07-01T13:00Z
li-8347038,2025-07-01,555160404858,AmazonS3,BoxUsage:m6i.xlarge,3.160,2025-07-02T18:00Z,2025-07-02T19:00Z
li-4622522,2025-07-01,261356906190,AmazonEC2,InstanceUsage:rds.t3.medium,6.725,2025-07-04T08:00Z,2025-07-04T09:00Z
li-7889514,2025-07-01,374889285898,AmazonEC2,TimedStorage-S3,5.607,2025-07-17T00:00Z,2025-07-17T01:00Z
li-7420151,2025-07-01,820948456441,AmazonRDS,TimedStorage-S3,1.095,2025-07-10T16:00Z,2025-07-10T17:00Z
li-3524680,2025-07-01,972119837997,AmazonEC2,TimedStorage-S3,0.746,2025-07-06T03:00Z,2025-07-06T04:00Z
li-5900634,2025-06-01,159139232547,AmazonEC2,InstanceUsage:rds.t3.medium,4.093,2025-06-28T02:00Z,2025-06-28T03:00Z
li-2241035,2025-07-01,207327814160,AmazonRDS,BoxUsage:m6i.xlarge,4.120,2025-07-11T04:00Z,2025-07-11T05:00Z
li-3176015,2025-06-01,397136244567,AmazonRDS,InstanceUsage:rds.t3.medium,9.925,2025-06-28T06:00Z,2025-06-28T07:00Z
li-2521966,2025-07-01,360538392785,AmazonS3,InstanceUsage:rds.t3.medium,6.307,2025-07-09T20:00Z,2025-07-09T21:00Z
li-3521065,2025-06-01,507566780949,AmazonRDS,InstanceUsage:rds.t3.medium,4.989,2025-06-19T14:00Z,2025-06-19T15:00Z
li-6180109,2025-07-01,140786940303,AmazonS3,BoxUsage:m6i.xlarge,9.536,2025-07-06T19:00Z,2025-07-06T20:00Z
li-7033157,2025-07-01,897403983826,AmazonS3,InstanceUsage:rds.t3.medium,4.413,2025-07-11T21:00Z,2025-07-11T22:00Z
li-7996032,2025-07-01,680442732651,AmazonEC2,InstanceUsage:rds.t3.medium,0.067,2025-07-09T19:00Z,2025-07-09T20:00Z
li-7330584,2025-06-01,761196286817,AmazonS3,BoxUsage:m6i.xlarge,4.370,2025-06-30T17:00Z,2025-06-30T18:00Z
li-4167507,2025-06-01,821158940935,AmazonEC2,TimedStorage-S3,6.903,2025-06-27T17:00Z,2025-06-27T18:00Z
li-8067619,2025-07-01,650684665457,AmazonRDS,TimedStorage-S3,4.231,2025-07-07T15:00Z,2025-07-07T16:00Z
li-5909055,2025-07-01,935273861708,AmazonS3,InstanceUsage:rds.t3.medium,4.543,2025-07-16T00:00Z,2025-07-16T01:00Z
li-1711934,2025-06-01,523996953903,AmazonEC2,BoxUsage:m6i.xlarge,0.369,2025-06-24T10:00Z,2025-06-24T11:00Z
li-5598542,2025-06-01,733744211006,AmazonEC2,BoxUsage:m6i.xlarge,5.866,2025-06-24T15:00Z,2025-06-24T16:00Z
li-9759285,2025-07-01,496377120980,AmazonRDS,TimedStorage-S3,5.210,2025-07-05T06:00Z,2025-07-05T07:00Z
li-8748585,2025-06-01,315542003813,AmazonS3,BoxUsage:m6i.xlarge,9.371,2025-06-25T08:00Z,2025-06-25T09:00Z
li-7524914,2025-06-01,908549036545,AmazonRDS,BoxUsage:m6i.xlarge,7.792,2025-06-30T03:00Z,2025-06-30T04:00Z
li-7097577,2025-06-01,692628541340,AmazonRDS,InstanceUsage:rds.t3.medium,1.570,2025-06-29T21:00Z,2025-06-29T22:00Z
li-5939392,2025-06-01,321447939212,AmazonRDS,TimedStorage-S3,4.662,2025-06-20T04:00Z,2025-06-20T05:00Z
li-3106700,2025-06-01,386782874258,AmazonRDS,BoxUsage:m6i.xlarge,9.695,2025-06-28T10:00Z,2025-06-28T11:00Z
li-5563855,2025-07-01,490225999324,AmazonS3,TimedStorage-S3,4.773,2025-07-17T14:00Z,2025-07-17T15:00Z
li-3833200,2025-07-01,262029279554,AmazonEC2,TimedStorage-S3,8.393,2025-07-16T00:00Z,2025-07-16T01:00Z
li-8342977,2025-07-01,354488401721,AmazonRDS,BoxUsage:m6i.xlarge,3.821,2025-07-09T01:00Z,2025-07-09T02:00Z
li-1640407,2025-07-01,603688384650,AmazonRDS,BoxUsage:m6i.xlarge,4.643,2025-07-17T14:00Z,2025-07-17T15:00Z
li-8609017,2025-06-01,776196846516,AmazonRDS,BoxUsage:m6i.xlarge,6.230,2025-06-18T13:00Z,2025-06-18T14:00Z
li-1913043,2025-06-01,634463680136,AmazonS3,InstanceUsage:rds.t3.medium,2.859,2025-06-18T07:00Z,2025-06-18T08:00Z
li-1401638,2025-06-01,221896463895,AmazonRDS,TimedStorage-S3,0.434,2025-06-24T20:00Z,2025-06-24T21:00Z
li-8500620,2025-07-01,969556124080,AmazonEC2,BoxUsage:m6i.xlarge,7.476,2025-07-17T18:00Z,2025-07-17T19:00Z
li-7207998,2025-06-01,260687664008,AmazonRDS,BoxUsage:m6i.xlarge,1.671,2025-06-18T10:00Z,2025-06-18T11:00Z
li-1422519,2025-07-01,876214638874,AmazonS3,InstanceUsage:rds.t3.medium,6.207,2025-07-07T04:00Z,2025-07-07T05:00Z
li-6698086,2025-06-01,802027190784,AmazonRDS,InstanceUsage:rds.t3.medium,7.639,2025-06-26T17:00Z,2025-06-26T18:00Z
li-6410504,2025-07-01,579295537643,AmazonS3,BoxUsage:m6i.xlarge,3.836,2025-07-07T20:00Z,2025-07-07T21:00Z
li-7134457,2025-06-01,701623367782,AmazonS3,BoxUsage:m6i.xlarge,6.951,2025-06-18T12:00Z,2025-06-18T13:00Z
li-8620367,2025-07-01,770339609219,AmazonEC2,BoxUsage:m6i.xlarge,4.771,2025-07-05T20:00Z,2025-07-05T21:00Z
li-2246375,2025-07-01,918227104400,AmazonEC2,TimedStorage-S3,4.690,2025-07-17T12:00Z,2025-07-17T13:00Z
li-5041120,2025-07-01,115830998128,AmazonEC2,TimedStorage-S3,4.388,2025-07-16T10:00Z,2025-07-16T11:00Z
li-4573624,2025-06-01,389805273773,AmazonEC2,TimedStorage-S3,0.010,2025-06-29T11:00Z,2025-06-29T12:00Z
li-5638966,2025-07-01,933141049629,AmazonEC2,BoxUsage:m6i.xlarge,8.210,2025-07-06T15:00Z,2025-07-06T16:00Z
li-9286906,2025-07-01,302466786293,AmazonRDS,BoxUsage:m6i.xlarge,7.404,2025-07-06T15:00Z,2025-07-06T16:00Z
li-2027008,2025-07-01,642603234076,AmazonRDS,InstanceUsage:rds.t3.medium,5.027,2025-07-10T18:00Z,2025-07-10T19:00Z
li-1467108,2025-06-01,591569773192,AmazonRDS,TimedStorage-S3,0.403,2025-06-25T20:00Z,2025-06-25T21:00Z
li-6903156,2025-07-01,944221881781,AmazonRDS,InstanceUsage:rds.t3.medium,7.702,2025-07-02T02:00Z,2025-07-02T03:00Z
li-7063614,2025-07-01,278602961511,AmazonRDS,BoxUsage:m6i.xlarge,5.291,2025-07-07T08:00Z,2025-07-07T09:00Z
li-6718268,2025-06-01,353411834194,AmazonEC2,BoxUsage:m6i.xlarge,2.816,2025-06-23T17:00Z,2025-06-23T18:00Z
li-6018232,2025-07-01,454878216411,AmazonS3,InstanceUsage:rds.t3.medium,2.483,2025-07-10T11:00Z,2025-07-10T12:00Z
li-7008240,2025-06-01,131207649556,AmazonEC2,TimedStorage-S3,8.705,2025-06-30T12:00Z,2025-06-30T13:00Z
li-6156030,2025-07-01,159635777488,AmazonRDS,InstanceUsage:rds.t3.medium,2.079,2025-07-12T04:00Z,2025-07-12T05:00Z
li-5556466,2025-06-01,213894347562,AmazonS3,InstanceUsage:rds.t3.medium,9.084,2025-06-26T08:00Z,2025-06-26T09:00Z
li-9095481,2025-07-01,489796478742,AmazonS3,InstanceUsage:rds.t3.medium,0.344,2025-07-05T10:00Z,2025-07-05T11:00Z
li-8595784,2025-07-01,172113453427,AmazonEC2,TimedStorage-S3,4.275,2025-07-15T04:00Z,2025-07-15T05:00Z
li-8197996,2025-06-01,110963861331,AmazonRDS,TimedStorage-S3,8.799,2025-06-19T02:00Z,2025-06-19T03:00Z
li-8972486,2025-07-01,862114254533,AmazonS3,BoxUsage:m6i.xlarge,2.289,2025-07-08T01:00Z,2025-07-08T02:00Z
li-7183375,2025-07-01,808663742296,AmazonRDS,BoxUsage:m6i.xlarge,4.687,2025-07-05T22:00Z,2025-07-05T23:00Z
li-5448470,2025-06-01,332930012247,AmazonRDS,TimedStorage-S3,6.766,2025-06-27T04:00Z,2025-06-27T05:00Z
li-9807353,2025-06-01,585761951873,AmazonEC2,TimedStorage-S3,4.701,2025-06-26T11:00Z,2025-06-26T12:00Z
li-9197493,2025-07-01,804462704880,AmazonRDS,InstanceUsage:rds.t3.medium,1.819,2025-07-12T08:00Z,2025-07-12T09:00Z
li-7948152,2025-07-01,658656124747,AmazonEC2,InstanceUsage:rds.t3.medium,6.073,2025-07-10T07:00Z,2025-07-10T08:00Z
li-9728228,2025-06-01,332721481078,AmazonS3,BoxUsage:m6i.xlarge,5.405,2025-06-19T14:00Z,2025-06-19T15:00Z
li-1807210,2025-06-01,190229052742,AmazonRDS,InstanceUsage:rds.t3.medium,4.850,2025-06-21T14:00Z,2025-06-21T15:00Z
li-7378402,2025-06-01,833966596704,AmazonS3,BoxUsage:m6i.xlarge,3.590,2025-06-26T02:00Z,2025-06-26T03:00Z
li-5940786,2025-07-01,920174921008,AmazonS3,InstanceUsage:rds.t3.medium,2.356,2025-07-14T17:00Z,2025-07-14T18:00Z
li-7611562,2025-07-01,118914760421,AmazonEC2,BoxUsage:m6i.xlarge,0.727,2025-07-17T14:00Z,2025-07-17T15:00Z
li-9161725,2025-06-01,997895355021,AmazonS3,InstanceUsage:rds.t3.medium,3.318,2025-06-24T07:00Z,2025-06-24T08:00Z
li-9975571,2025-06-01,605754351232,AmazonS3,InstanceUsage:rds.t3.medium,3.440,2025-06-23T11:00Z,2025-06-23T12:00Z
li-7159284,2025-06-01,256612887192,AmazonS3,TimedStorage-S3,9.016,2025-06-28T19:00Z,2025-06-28T20:00Z
li-7502918,2025-07-01,541591931369,AmazonRDS,TimedStorage-S3,7.365,2025-07-02T18:00Z,2025-07-02T19:00Z
li-4230664,2025-07-01,140732418715,AmazonRDS,BoxUsage:m6i.xlarge,4.598,2025-07-09T00:00Z,2025-07-09T01:00Z
li-7436351,2025-06-01,883907282237,AmazonEC2,InstanceUsage:rds.t3.medium,9.121,2025-06-29T05:00Z,2025-06-29T06:00Z
li-9080718,2025-06-01,594919631670,AmazonS3,TimedStorage-S3,7.335,2025-06-25T14:00Z,2025-06-25T15:00Z
li-8928700,2025-06-01,472074522939,AmazonEC2,TimedStorage-S3,8.285,2025-06-30T05:00Z,2025-06-30T06:00Z
li-1953300,2025-07-01,993993724814,AmazonEC2,TimedStorage-S3,9.494,2025-07-10T13:00Z,2025-07-10T14:00Z
li-6543983,2025-07-01,345813586284,AmazonRDS,BoxUsage:m6i.xlarge,3.394,2025-07-02T06:00Z,2025-07-02T07:00Z
li-2027515,2025-06-01,496146633062,AmazonRDS,InstanceUsage:rds.t3.medium,3.865,2025-06-24T07:00Z,2025-06-24T08:00Z
li-2985619,2025-07-01,224431871876,AmazonRDS,TimedStorage-S3,0.163,2025-07-15T05:00Z,2025-07-15T06:00Z
li-6240235,2025-07-01,289386538347,AmazonEC2,BoxUsage:m6i.xlarge,4.694,2025-07-12T10:00Z,2025-07-12T11:00Z
li-2112428,2025-06-01,772407849088,AmazonEC2,InstanceUsage:rds.t3.medium,0.110,2025-06-25T11:00Z,2025-06-25T12:00Z
li-2950713,2025-06-01,139171176332,AmazonEC2,BoxUsage:m6i.xlarge,8.870,2025-06-24T08:00Z,2025-06-24T09:00Z
li-6406477,2025-06-01,993535812345,AmazonS3,InstanceUsage:rds.t3.medium,2.293,2025-06-21T16:00Z,2025-06-21T17:00Z
li-6615509,2025-06-01,714727388867,AmazonEC2,InstanceUsage:rds.t3.medium,6.870,2025-06-18T11:00Z,2025-06-18T12:00Z
li-4715228,2025-06-01,824615752059,AmazonRDS,InstanceUsage:rds.t3.medium,6.121,2025-06-22T03:00Z,2025-06-22T04:00Z
li-4601355,2025-07-01,435712057395,AmazonEC2,TimedStorage-S3,1.682,2025-07-17T18:00Z,2025-07-17T19:00Z
li-7172341,2025-06-01,591342588744,AmazonEC2,InstanceUsage:rds.t3.medium,9.249,2025-06-22T10:00Z,2025-06-22T11:00Z
li-3503406,2025-06-01,523331995296,AmazonS3,BoxUsage:m6i.xlarge,2.074,2025-06-21T16:00Z,2025-06-21T17:00Z
li-3603260,2025-06-01,725355180367,AmazonS3,InstanceUsage:rds.t3.medium,1.009,2025-06-21T21:00Z,2025-06-21T22:00Z
li-1452840,2025-07-01,848027740417,AmazonRDS,BoxUsage:m6i.xlarge,0.641,2025-07-10T03:00Z,2025-07-10T04:00Z
li-5172723,2025-06-01,967701988017,AmazonEC2,BoxUsage:m6i.xlarge,0.357,2025-06-20T20:00Z,2025-06-20T21:00Z
li-1911449,2025-06-01,512632046327,AmazonS3,InstanceUsage:rds.t3.medium,0.259,2025-06-21T04:00Z,2025-06-21T05:00Z
li-1765019,2025-07-01,330859121058,AmazonEC2,TimedStorage-S3,6.725,2025-07-07T07:00Z,2025-07-07T08:00Z
li-4404631,2025-06-01,977289440179,AmazonEC2,BoxUsage:m6i.xlarge,4.764,2025-06-19T16:00Z,2025-06-19T17:00Z
li-5288375,2025-07-01,550771705003,AmazonRDS,BoxUsage:m6i.xlarge,8.000,2025-07-16T17:00Z,2025-07-16T18:00Z
li-2078855,2025-06-01,743826038876,AmazonEC2,InstanceUsage:rds.t3.medium,7.687,2025-06-24T09:00Z,2025-06-24T10:00Z
li-7119700,2025-07-01,486039331991,AmazonEC2,BoxUsage:m6i.xlarge,9.406,2025-07-14T05:00Z,2025-07-14T06:00Z
li-7232200,2025-07-01,437449690740,AmazonRDS,BoxUsage:m6i.xlarge,3.066,2025-07-16T05:00Z,2025-07-16T06:00Z
li-3362467,2025-07-01,455613205071,AmazonS3,BoxUsage:m6i.xlarge,7.136,2025-07-02T09:00Z,2025-07-02T10:00Z
li-7267286,2025-07-01,496019813911,AmazonRDS,BoxUsage:m6i.xlarge,0.223,2025-07-11T02:00Z,2025-07-11T03:00Z
li-9821337,2025-07-01,933989536111,AmazonEC2,TimedStorage-S3,0.369,2025-07-04T13:00Z,2025-07-04T14:00Z
li-3983940,2025-07-01,675422983657,AmazonEC2,InstanceUsage:rds.t3.medium,2.861,2025-07-06T01:00Z,2025-07-06T02:00Z
li-9815786,2025-06-01,528126978719,AmazonEC2,BoxUsage:m6i.xlarge,6.458,2025-06-28T20:00Z,2025-06-28T21:00Z
li-1764946,2025-06-01,147884235871,AmazonS3,TimedStorage-S3,3.704,2025-06-29T16:00Z,2025-06-29T17:00Z
li-8231694,2025-06-01,783029280041,AmazonRDS,InstanceUsage:rds.t3.medium,5.909,2025-06-24T01:00Z,2025-06-24T02:00Z
li-4419460,2025-07-01,739292853173,AmazonEC2,TimedStorage-S3,3.732,2025-07-17T02:00Z,2025-07-17T03:00Z
li-2866699,2025-07-01,863723803793,AmazonRDS,InstanceUsage:rds.t3.medium,6.697,2025-07-16T10:00Z,2025-07-16T11:00Z
li-1456596,2025-07-01,862587341187,AmazonEC2,TimedStorage-S3,5.271,2025-07-17T14:00Z,2025-07-17T15:00Z
li-3233883,2025-07-01,865762981226,AmazonS3,BoxUsage:m6i.xlarge,2.379,2025-07-11T15:00Z,2025-07-11T16:00Z
li-6585926,2025-07-01,688744626207,AmazonS3,InstanceUsage:rds.t3.medium,6.781,2025-07-07T20:00Z,2025-07-07T21:00Z
li-7966488,2025-07-01,732608744885,AmazonRDS,BoxUsage:m6i.xlarge,0.910,2025-07-01T03:00Z,2025-07-01T04:00Z
li-1442127,2025-06-01,144075526547,AmazonEC2,TimedStorage-S3,4.969,2025-06-24T19:00Z,2025-06-24T20:00Z
li-8999466,2025-07-01,694398639053,AmazonRDS,InstanceUsage:rds.t3.medium,2.697,2025-07-17T00:00Z,2025-07-17T01:00Z
li-1348092,2025-07-01,899937783556,AmazonS3,InstanceUsage:rds.t3.medium,3.054,2025-07-02T06:00Z,2025-07-02T07:00Z
li-5943825,2025-07-01,980507919795,AmazonEC2,InstanceUsage:rds.t3.medium,9.192,2025-07-03T08:00Z,2025-07-03T09:00Z
li-2631087,2025-07-01,470561482860,AmazonEC2,BoxUsage:m6i.xlarge,9.710,2025-07-11T08:00Z,2025-07-11T09:00Z
li-8560184,2025-07-01,395393069827,AmazonS3,BoxUsage:m6i.xlarge,2.194,2025-07-03T08:00Z,2025-07-03T09:00Z
li-7327098,2025-07-01,202735915539,AmazonS3,InstanceUsage:rds.t3.medium,9.706,2025-07-08T01:00Z,2025-07-08T02:00Z
li-3289354,2025-06-01,493800602614,AmazonRDS,BoxUsage:m6i.xlarge,0.534,2025-06-19T13:00Z,2025-06-19T14:00Z
li-4439463,2025-07-01,390236797245,AmazonEC2,TimedStorage-S3,0.022,2025-07-17T15:00Z,2025-07-17T16:00Z
li-7670717,2025-06-01,318354161244,AmazonS3,InstanceUsage:rds.t3.medium,8.086,2025-06-28T09:00Z,2025-06-28T10:00Z
li-5267663,2025-07-01,271564142429,AmazonEC2,BoxUsage:m6i.xlarge,4.892,2025-07-02T07:00Z,2025-07-02T08:00Z
li-6449992,2025-07-01,905505884592,AmazonEC2,BoxUsage:m6i.xlarge,1.434,2025-07-16T00:00Z,2025-07-16T01:00Z
li-3099845,2025-07-01,758414662159,AmazonEC2,InstanceUsage:rds.t3.medium,3.899,2025-07-11T16:00Z,2025-07-11T17:00Z
li-8127025,2025-06-01,371238436660,AmazonEC2,InstanceUsage:rds.t3.medium,6.562,2025-06-22T07:00Z,2025-06-22T08:00Z
li-9456198,2025-07-01,255120672725,AmazonS3,InstanceUsage:rds.t3.medium,7.956,2025-07-01T04:00Z,2025-07-01T05:00Z
li-4512769,2025-07-01,415639718497,AmazonEC2,InstanceUsage:rds.t3.medium,4.426,2025-07-12T16:00Z,2025-07-12T17:00Z
li-3548867,2025-06-01,197284634826,AmazonEC2,BoxUsage:m6i.xlarge,2.050,2025-06-19T02:00Z,2025-06-19T03:00Z
li-9225764,2025-07-01,858595893133,AmazonRDS,BoxUsage:m6i.xlarge,2.129,2025-07-06T02:00Z,2025-07-06T03:00Z
li-4701180,2025-06-01,670462486599,AmazonRDS,BoxUsage:m6i.xlarge,6.903,2025-06-18T02:00Z,2025-06-18T03:00Z
li-7127139,2025-06-01,779021518410,AmazonS3,InstanceUsage:rds.t3.medium,1.941,2025-06-30T16:00Z,2025-06-30T17:00Z
li-3061480,2025-07-01,761106001541,AmazonRDS,TimedStorage-S3,1.751,2025-07-13T10:00Z,2025-07-13T11:00Z
li-7521822,2025-07-01,666119493546,AmazonRDS,InstanceUsage:rds.t3.medium,0.305,2025-07-01T15:00Z,2025-07-01T16:00Z
li-4879238,2025-07-01,568713986610,AmazonS3,BoxUsage:m6i.xlarge,7.871,2025-07-03T20:00Z,2025-07-03T21:00Z
li-5600028,2025-07-01,735446722400,AmazonRDS,TimedStorage-S3,2.640,2025-07-07T03:00Z,2025-07-07T04:00Z
li-1033145,2025-07-01,899170169993,AmazonEC2,BoxUsage:m6i.xlarge,9.819,2025-07-11T00:00Z,2025-07-11T01:00Z
li-9216137,2025-07-01,320450741212,AmazonEC2,BoxUsage:m6i.xlarge,7.609,2025-07-15T18:00Z,2025-07-15T19:00Z
li-4385980,2025-07-01,652224506309,AmazonS3,TimedStorage-S3,9.487,2025-07-10T02:00Z,2025-07-10T03:00Z
li-8310397,2025-06-01,827471495086,AmazonEC2,TimedStorage-S3,3.611,2025-06-23T16:00Z,2025-06-23T17:00Z
li-5664092,2025-07-01,624223871104,AmazonRDS,TimedStorage-S3,7.290,2025-07-03T00:00Z,2025-07-03T01:00Z
li-2836516,2025-06-01,885637139469,AmazonRDS,InstanceUsage:rds.t3.medium,2.553,2025-06-26T20:00Z,2025-06-26T21:00Z
li-6092176,2025-06-01,191601529748,AmazonRDS,TimedStorage-S3,2.564,2025-06-28T11:00Z,2025-06-28T12:00Z
li-9656893,2025-07-01,508025575406,AmazonRDS,BoxUsage:m6i.xlarge,7.324,2025-07-17T17:00Z,2025-07-17T18:00Z
li-6208983,2025-07-01,898793787559,AmazonRDS,InstanceUsage:rds.t3.medium,1.729,2025-07-08T22:00Z,2025-07-08T23:00Z
li-2197332,2025-07-01,611246423330,AmazonEC2,InstanceUsage:rds.t3.medium,9.630,2025-07-09T07:00Z,2025-07-09T08:00Z
li-9020137,2025-07-01,493895631523,AmazonEC2,BoxUsage:m6i.xlarge,4.171,2025-07-14T16:00Z,2025-07-14T17:00Z
li-6928253,2025-06-01,314099762082,AmazonRDS,TimedStorage-S3,0.027,2025-06-20T05:00Z,2025-06-20T06:00Z
li-6712741,2025-06-01,270649503833,AmazonEC2,BoxUsage:m6i.xlarge,3.996,2025-06-21T21:00Z,2025-06-21T22:00Z
li-1036562,2025-07-01,531792379925,AmazonS3,TimedStorage-S3,1.367,2025-07-07T03:00Z,2025-07-07T04:00Z
li-5126585,2025-06-01,700705572848,AmazonS3,BoxUsage:m6i.xlarge,0.979,2025-06-25T09:00Z,2025-06-25T10:00Z
li-2054591,2025-06-01,850835696936,AmazonRDS,TimedStorage-S3,9.056,2025-06-18T18:00Z,2025-06-18T19:00Z
li-1258293,2025-06-01,443162325353,AmazonS3,TimedStorage-S3,1.703,2025-06-23T01:00Z,2025-06-23T02:00Z
li-2425492,2025-07-01,593995753396,AmazonRDS,TimedStorage-S3,7.848,2025-07-04T00:00Z,2025-07-04T01:00Z
li-9570787,2025-06-01,569315620475,AmazonEC2,TimedStorage-S3,6.518,2025-06-26T10:00Z,2025-06-26T11:00Z
li-3039941,2025-07-01,843478454615,AmazonEC2,InstanceUsage:rds.t3.medium,6.475,2025-07-01T13:00Z,2025-07-01T14:00Z
li-7613416,2025-06-01,827808562347,AmazonRDS,TimedStorage-S3,0.325,2025-06-30T10:00Z,2025-06-30T11:00Z
li-3252209,2025-07-01,123095750887,AmazonRDS,InstanceUsage:rds.t3.medium,8.721,2025-07-05T02:00Z,2025-07-05T03:00Z
li-1367345,2025-07-01,853125410891,AmazonRDS,TimedStorage-S3,3.746,2025-07-04T07:00Z,2025-07-04T08:00Z
li-5023800,2025-07-01,965347487373,AmazonEC2,InstanceUsage:rds.t3.medium,6.308,2025-07-10T01:00Z,2025-07-10T02:00Z
li-4672551,2025-06-01,503268085283,AmazonEC2,TimedStorage-S3,5.931,2025-06-25T14:00Z,2025-06-25T15:00Z
li-5880606,2025-06-01,429514147108,AmazonRDS,TimedStorage-S3,5.906,2025-06-21T06:00Z,2025-06-21T07:00Z
li-7521748,2025-07-01,476302269650,AmazonRDS,InstanceUsage:rds.t3.medium,5.940,2025-07-05T03:00Z,2025-07-05T04:00Z
li-1443329,2025-07-01,297171438057,AmazonRDS,BoxUsage:m6i.xlarge,7.066,2025-07-15T16:00Z,2025-07-15T17:00Z
li-1192164,2025-07-01,828586454746,AmazonS3,TimedStorage-S3,2.558,2025-07-16T18:00Z,2025-07-16T19:00Z
li-9881941,2025-06-01,348932328768,AmazonS3,TimedStorage-S3,7.697,2025-06-25T06:00Z,2025-06-25T07:00Z
li-8627852,2025-07-01,532779625474,AmazonS3,BoxUsage:m6i.xlarge,9.643,2025-07-06T03:00Z,2025-07-06T04:00Z
